Unnamed: 0,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Acelerações,Passes_Longos_Recebidos,xG,Finalizações_NoAlvo,Conversão_Gols,xA,Assistência_Finalização,Deep_Completions,Deep_Completed_Crosses,Passes_Chave,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Acelerações_LM,Passes_Longos_Recebidos_LM,xG_LM,Finalizações_NoAlvo_LM,Conversão_Gols_LM,xA_LM,Assistência_Finalização_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_Chave_LM,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Acelerações_Rank,Passes_Longos_Recebidos_Rank,xG_Rank,Finalizações_NoAlvo_Rank,Conversão_Gols_Rank,xA_Rank,Assistência_Finalização_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_Chave_Rank,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Acelerações_Percentil,Passes_Longos_Recebidos_Percentil,xG_Percentil,Finalizações_NoAlvo_Percentil,Conversão_Gols_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_Chave_Percentil
0,0.799427,0.862069,1.0,0.560284,0.52957,0.717949,1.0,0.461555,0.709677,0.677596,0.896907,0.26455,0.61,1.0,Estevão,Palmeiras U20,Palmeiras,RAMF,RAMF,10,17,0,,21,1428,Brazil,Brazil,left,170,62,no,BRA1,Testing,2024,Extremo Agudo,1.0,1,58,98,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,5,3.5,1,11.0,12.0,4.0,1,10.5,4.5,10.0,2.0,34.0,8.0,91,93,98,81,79,93,98,81,92,82,96,41,86
1,0.338648,0.76092,0.308485,0.496454,0.405914,1.0,0.643156,0.545465,1.0,0.743169,0.798969,0.169312,0.87,0.980392,Biel,Bahia,Bahia,"LW, LWF, CF",LW,10,23,4000000,2029-12-31,20,795,Brazil,Brazil,right,170,62,no,BRA1,Testing,2024,Extremo Agudo,0.98,2,58,96,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,40,6.0,36,17.0,23.0,1.0,13,7.0,1.0,6.0,4.0,45.0,4.0,31,89,37,70,60,98,77,87,98,89,93,22,93
2,0.85249,0.908046,0.891697,0.680851,0.27957,0.384615,0.440831,0.692317,0.870968,0.961749,0.757732,0.740741,0.9,0.90476,Y. Soteldo,Grêmio,Grêmio,"LWF, LW, LAMF",LWF,11,27,7000000,2027-06-30,12,942,Venezuela,Venezuela,left,160,54,no,BRA1,Testing,2024,Extremo Agudo,0.905,3,58,94,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,3,2.0,4,6.0,43.0,25.0,30,2.0,2.0,3.0,6.0,4.5,2.0,94,96,93,89,25,56,48,96,96,94,89,92,96
3,0.025452,0.501149,0.116119,0.12766,0.376344,0.461538,0.797682,0.413794,0.741935,1.0,0.587629,0.507937,1.0,0.88623,J. Savarino,Botafogo,Botafogo,"LW, LAMF, AMF",LW,10,27,5000000,2026-12-31,17,1325,Venezuela,"Venezuela, Italy",right,168,60,no,BRA1,Testing,2024,Extremo Agudo,0.886,4,58,93,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,56,22.0,53,48.0,29.0,14.0,5,16.0,3.0,1.0,16.0,10.0,1.0,3,62,8,17,50,75,91,72,94,98,72,82,98
4,1.0,0.696552,0.968663,1.0,0.448925,0.461538,0.590695,0.500015,0.483871,0.945355,0.840206,0.47619,0.51,0.868875,Ferreira,São Paulo,São Paulo,"LAMF, LW",LAMF,10,26,5000000,2027-12-31,19,958,Brazil,Brazil,right,176,65,no,BRA1,Testing,2024,Extremo Agudo,0.869,5,58,91,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,1,7.0,2,1.0,20.0,14.0,16,8.5,11.0,4.0,3.0,13.0,9.0,98,87,96,98,65,75,72,85,81,93,94,77,84
5,0.748557,0.526437,0.927601,0.361702,0.494624,0.25641,0.675168,0.107131,0.645161,0.797814,0.582474,0.746032,0.88,0.805265,T. Cuello,Athletico Paranaense,Athletico Paranaense,"LAMF, RW, LW",LAMF,10,24,3000000,2025-12-31,19,1051,Argentina,Argentina,right,178,64,no,BRA1,Testing,2024,Extremo Agudo,0.805,6,58,89,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,6,19.0,3,23.5,15.0,40.0,12,49.0,6.0,5.0,17.0,2.5,3.0,89,67,94,59,74,31,79,15,89,91,70,95,94
6,0.532229,0.862069,0.621146,0.765957,0.61828,0.820513,0.757792,0.300003,0.258065,0.595628,0.458763,0.068783,0.63,0.764972,Moisés,Fortaleza,Fortaleza,"LAMF, LW, LCMF",LAMF,10,28,1500000,2027-12-31,16,693,Brazil,Brazil,right,177,80,no,BRA1,Testing,2024,Extremo Agudo,0.765,7,58,87,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,16,3.5,11,3.0,6.0,2.0,7,25.5,29.5,18.0,25.0,54.0,7.0,72,93,81,94,89,96,87,56,49,68,56,6,87
7,0.399116,0.363218,0.230617,0.177305,0.239247,0.641026,0.378925,0.681817,0.258065,0.601093,0.664948,0.740741,0.44,0.740782,Matheusinho,Criciúma,Criciúma,"RW, LCMF, LWF",RW,10,26,1300000,2024-12-31,17,1060,Brazil,Brazil,right,164,58,no,BRA1,Testing,2024,Extremo Agudo,0.741,8,58,86,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,30,38.0,43,44.0,47.0,5.5,35,3.0,29.5,16.5,10.0,4.5,13.0,48,34,25,24,18,90,39,94,49,71,82,92,77
8,0.325941,0.772414,0.42436,0.198582,0.543011,0.589744,0.898282,0.461555,0.322581,0.47541,0.783505,0.174603,0.22,0.723731,A. Canobbio,Athletico Paranaense,Athletico Paranaense,"LAMF, LW, CF",LAMF,10,25,5000000,2026-12-31,14,969,Uruguay,"Uruguay, Italy",right,175,69,no,BRA1,Testing,2024,Extremo Agudo,0.724,9,58,84,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,42,5.0,26,41.0,10.0,7.0,2,10.5,24.0,26.0,5.0,44.0,32.0,27,91,55,29,82,87,96,81,58,55,91,24,44
9,0.302038,0.645977,0.419953,0.276596,1.0,0.435897,0.525513,0.136351,0.419355,0.387978,0.561856,0.285714,0.42,0.706719,C. Pavón,Grêmio,Grêmio,"RW, RAMF",RW,10,28,4500000,2026-12-31,14,940,Argentina,"Argentina, Italy",right,174,70,no,BRA1,Testing,2024,Extremo Agudo,0.707,10,58,82,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,45,9.0,27,31.5,1.0,18.5,22,46.5,17.0,34.0,18.0,32.0,14.5,22,84,53,45,98,68,62,19,70,41,68,44,75
10,0.733635,0.549425,0.67455,0.929078,0.55914,0.435897,0.349048,0.249992,0.580645,0.655738,0.06701,0.746032,0.41,0.652517,Zé Hugo,Vitória,Vitória,"RW, LW",RW,10,24,400000,2024-12-31,18,644,Brazil,Brazil,right,178,70,no,BRA1,Testing,2024,Extremo Agudo,0.653,11,58,81,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,7,14.0,9,2.0,8.0,18.5,38,29.5,8.5,11.0,56.5,2.5,16.5,87,75,84,96,86,68,34,49,85,81,2,95,71
11,0.427605,0.216092,0.415475,0.148936,0.900538,0.435897,0.627161,0.222212,0.419355,0.622951,0.634021,1.0,0.29,0.649388,Gustavo Scarpa,Atlético Mineiro,Atlético Mineiro,"RWB, LWB, RAMF",RAMF,10,30,8000000,2027-12-31,21,1827,Brazil,"Brazil, Italy",left,176,74,no,BRA1,Testing,2024,Extremo Agudo,0.649,12,58,79,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,27,51.0,29,45.5,2.0,18.5,14,34.0,17.0,14.5,13.0,1.0,26.0,53,12,50,21,96,68,75,41,70,75,77,98,55
12,0.36181,0.595402,0.172273,0.0,0.83871,0.435897,0.842824,0.176462,0.193548,0.590164,0.706186,0.433862,0.42,0.648497,Nikão,Athletico Paranaense,Athletico Paranaense,"RAMF, RW",RAMF,10,32,1000000,2024-12-31,15,948,Brazil,Brazil,left,174,73,yes,BRA1,Testing,2024,Extremo Agudo,0.648,13,58,77,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,36,11.0,50,58.0,3.0,18.5,3,43.0,38.0,19.0,7.5,16.0,14.5,37,81,13,0,94,68,94,25,34,67,87,72,75
13,0.482862,0.351724,0.299424,0.205674,0.274194,0.512821,0.566216,0.576936,0.16129,0.295082,0.469072,0.132275,0.23,0.620516,Lucas Moura,São Paulo,São Paulo,"RAMF, AMF, LAMF",RAMF,10,32,5000000,2026-12-31,17,1437,Brazil,Brazil,right,174,70,no,BRA1,Testing,2024,Extremo Agudo,0.621,14,58,75,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,24,40.0,37,39.0,44.0,10.5,19,6.0,43.0,40.0,24.0,48.5,30.5,58,31,36,32,24,81,67,89,25,31,58,16,47
14,0.342285,0.37931,0.242602,0.64539,0.346774,0.25641,0.436414,0.249992,0.322581,0.57377,0.639175,0.248677,0.38,0.620222,Adson,Vasco da Gama,Vasco da Gama,"RAMF, RW, LAMF",RAMF,10,23,4500000,2027-12-31,20,1356,Brazil,Brazil,left,171,64,no,BRA1,Testing,2024,Extremo Agudo,0.62,15,58,74,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,39,35.0,42,7.0,35.0,40.0,31,29.5,24.0,21.0,12.0,38.0,19.0,32,39,27,87,39,31,46,49,58,63,79,34,67
15,0.487647,0.42069,0.524324,0.319149,0.325269,0.179487,0.605919,0.230762,0.612903,0.579235,0.42268,0.301587,0.33,0.615137,Luiz Araújo,Flamengo,Flamengo,"RAMF, RW, AMF",RAMF,10,28,4000000,2027-12-31,22,1673,Brazil,Brazil,left,175,70,no,BRA1,Testing,2024,Extremo Agudo,0.615,16,58,72,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,21,30.0,19,26.5,36.0,52.0,15,32.0,7.0,20.0,29.0,30.0,22.0,63,48,67,54,37,10,74,44,87,65,50,48,62
16,0.61798,0.517241,0.434241,0.51773,0.669355,0.230769,0.268796,0.0,0.419355,0.513661,0.520619,0.365079,0.78,0.608546,Allano,Criciúma,Criciúma,"RW, CF, RAMF",RW,10,29,300000,2024-12-31,15,773,Brazil,Brazil,left,182,74,yes,BRA1,Testing,2024,Extremo Agudo,0.609,17,58,70,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,11,20.0,24,14.5,4.0,45.0,41,54.0,17.0,23.0,20.5,22.5,6.0,81,65,58,75,93,22,29,6,70,60,64,61,89
17,0.601727,0.54023,0.617868,0.042553,0.362903,0.358974,0.383102,0.454565,0.225806,0.360656,0.360825,0.275132,0.4,0.598964,Luiz Henrique,Botafogo,Botafogo,"RAMF, RW",RAMF,10,23,12000000,2028-12-31,24,1805,Brazil,Brazil,left,182,77,no,BRA1,Testing,2024,Extremo Agudo,0.599,18,58,68,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,14,15.5,12,52.0,32.0,27.5,34,12.0,32.5,35.0,35.0,33.0,18.0,75,73,79,10,44,52,41,79,43,39,39,43,68
18,0.412387,0.675862,0.363699,0.262411,0.387097,0.307692,0.366075,0.200012,0.709677,0.639344,1.0,0.359788,0.2,0.59244,Gabriel Carvalho,Internacional,Internacional,"RAMF, RW, LAMF",RAMF,10,17,0,,10,776,Brazil,Brazil,right,168,67,no,BRA1,Testing,2024,Extremo Agudo,0.592,19,58,67,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,28,8.0,30,33.5,26.0,32.0,37,39.5,4.5,12.0,1.0,24.0,34.5,51,86,48,42,55,44,36,31,92,79,98,58,40
19,0.870308,0.570115,0.797653,0.404255,0.540323,0.487179,0.713636,0.319143,0.225806,0.234973,0.319588,0.338624,0.18,0.582984,Wesley,Internacional,Internacional,"LAMF, RAMF, LW",LAMF,10,25,5500000,2026-12-31,20,1637,Brazil,Brazil,right,175,64,no,BRA1,Testing,2024,Extremo Agudo,0.583,20,58,65,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,2,12.0,6,21.5,11.0,12.0,9,24.0,32.5,43.0,40.0,27.0,36.5,96,79,89,62,81,79,84,58,43,25,31,53,37
20,0.370935,0.31954,0.480793,0.241135,0.180108,0.307692,0.239071,0.230762,0.387097,0.459016,0.201031,0.613757,0.49,0.578609,Wanderson,Internacional,Internacional,"LAMF, LW",LAMF,10,29,8000000,2025-12-31,12,838,Brazil,"Brazil, Belgium",right,176,74,no,BRA1,Testing,2024,Extremo Agudo,0.579,21,58,63,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,34,42.5,21,38.0,50.0,32.0,44,32.0,19.0,28.0,50.0,8.0,10.0,41,26,63,34,13,44,24,44,67,51,13,86,82
21,0.383479,0.613793,0.319176,0.276596,0.615591,0.564103,0.570473,0.500015,0.064516,0.0,0.448454,0.222222,0.12,0.573221,Bruno Henrique,Flamengo,Flamengo,"LAMF, LW",LAMF,10,33,1800000,2026-12-31,17,1318,Brazil,Brazil,right,184,77,no,BRA1,Testing,2024,Extremo Agudo,0.573,22,58,62,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,33,10.0,34,31.5,7.0,8.0,18,8.5,53.5,58.0,28.0,41.0,46.5,43,82,41,45,87,86,68,85,7,0,51,29,19
22,0.721488,0.402299,0.595034,0.319149,0.209677,0.179487,0.332066,0.0,0.451613,0.551913,0.479381,0.0,0.79,0.569367,Marinho,Fortaleza,Fortaleza,"RW, RAMF, RWF",RW,10,34,600000,2025-12-31,13,667,Brazil,Brazil,left,169,65,no,BRA1,Testing,2024,Extremo Agudo,0.569,23,58,60,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,8,32.0,14,26.5,48.0,52.0,39,54.0,13.5,22.0,22.5,58.0,5.0,86,44,75,54,17,10,32,6,76,62,61,0,91
23,0.385448,0.395402,0.331478,0.014184,0.38172,0.538462,0.697029,0.285723,0.193548,0.398907,0.64433,0.100529,0.17,0.566804,Lázaro,Palmeiras,Palmeiras,"LAMF, LWF, LWB",LAMF,10,22,3500000,2028-06-30,15,838,Brazil,Brazil,right,181,69,yes,BRA1,Testing,2024,Extremo Agudo,0.567,24,58,58,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,32,33.0,33,55.0,27.0,9.0,10,27.0,38.0,33.0,11.0,53.0,38.0,44,43,43,5,53,84,82,53,34,43,81,8,34
24,0.487073,0.232184,0.585768,0.198582,0.317204,0.307692,0.753087,0.583326,0.225806,0.622951,0.685567,0.164021,0.07,0.563968,Helinho,Red Bull Bragantino,Red Bull Bragantino,"RW, RAMF, RWF",RW,10,24,7000000,2028-12-31,17,1218,Brazil,Brazil,left,175,66,no,BRA1,Testing,2024,Extremo Agudo,0.564,25,58,56,0.433913,0.444511,0.41535,0.342015,0.388487,0.367374,0.449828,0.291655,0.313682,0.444413,0.437522,0.337803,0.308448,23,50.0,15,41.0,37.0,32.0,8,5.0,32.5,14.5,9.0,46.0,52.0,60,13,74,29,36,44,86,91,43,75,84,20,10
