Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Finalizações_Bloqueadas,Interceptações_Ajustadas_a_Posse,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Finalizações_Bloqueadas_LM,Interceptações_Ajustadas_a_Posse_LM,Passes_Longos_Certos_LM,Passes_Frontais_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Duelos_Ofensivos_Ganhos_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Passes_TerçoFinal_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Finalizações_Bloqueadas_Rank,Interceptações_Ajustadas_a_Posse_Rank,Passes_Longos_Certos_Rank,Passes_Frontais_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Duelos_Ofensivos_Ganhos_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Passes_TerçoFinal_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Finalizações_Bloqueadas_Percentil,Interceptações_Ajustadas_a_Posse_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil
21,0.631304,0.46005,0.340232,0.326389,0.669767,0.242054,0.367708,0.382195,0.411881,0.446089,0.2875,0.443038,0.408578,0.700091,André Ramalho,Corinthians,Corinthians,"CB, RCB",CB,4,32,2500000,2026-12-31,12,1159,Brazil,"Brazil, Italy",right,182,78,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.7,22,84,73,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,23.0,37,60,53.0,16.5,43,52,44,38,22,35.0,14.0,42,72,55,28,36,80,48,38,47,54,73,58,83,50
22,0.561739,0.591786,0.592908,0.4375,0.583721,0.279944,0.415011,0.298629,0.669433,0.280051,0.2625,0.199367,0.337621,0.69811,Igor Rabello,Atlético Mineiro,Atlético Mineiro,"RCB, CB",RCB,4,29,2000000,2025-12-31,12,855,Brazil,Brazil,right,190,90,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.698,23,84,72,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,31.0,17,16,29.0,25.0,29,45,56,12,48,37.0,47.0,49,63,79,80,65,70,65,46,33,85,42,55,44,41
23,0.965217,0.816497,0.0,0.222222,0.506977,0.062272,0.780521,0.416036,1.0,0.678249,0.0,0.306962,0.288426,0.69412,V. Cuesta,Bahia,Bahia,LCB,LCB,4,35,500000,2024-12-31,7,556,Argentina,"Argentina, Brazil",left,187,80,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.694,24,84,71,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,2.0,4,84,73.0,35.0,75,9,40,1,9,77.0,26.0,58,97,95,0,13,58,10,89,52,98,89,8,69,30
24,0.525217,0.672452,0.63505,0.375,0.469767,0.115002,0.333116,0.473738,0.656111,0.239419,0.0,0.098101,0.409986,0.684782,Vitor Reis,Palmeiras U20,Palmeiras,RCB,RCB,4,18,0,,13,1157,Brazil,Brazil,right,186,77,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.685,25,84,70,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,36.5,10,11,44.5,40.0,69,57,34,17,53,77.0,64.5,41,56,88,86,47,52,17,32,59,79,36,8,23,51
25,0.495652,0.292344,0.355866,0.444444,0.569767,0.285559,0.456803,0.697349,0.185801,0.335047,0.36,0.202532,0.55463,0.679864,Adriano Martins,Atlético GO,Atlético GO,RCB,RCB,4,27,500000,2024-12-31,28,2805,Brazil,Brazil,right,193,87,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.68,26,84,69,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,41.0,57,54,28.0,28.0,27,41,16,72,39,27.0,46.0,20,51,32,35,66,66,67,51,80,14,53,67,45,76
26,0.606957,0.452693,0.45502,0.611111,0.460465,0.367329,0.517054,0.650953,0.286901,0.207267,0.0,0.297468,0.40675,0.677599,T. Cardona,Fortaleza,Fortaleza,LCB,LCB,4,28,1800000,2026-12-31,16,1526,Argentina,"Argentina, Spain",left,185,79,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.678,27,84,67,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,25.0,40,35,9.5,41.0,20,33,19,63,63,77.0,27.5,43,70,52,58,88,51,76,60,77,25,25,8,67,48
27,0.673043,0.111261,0.458399,0.708333,1.0,0.279223,0.282163,0.352675,0.290055,0.37957,0.354153,0.161392,0.466221,0.675505,Alix Vinicius,Atlético GO,Atlético GO,"LCB, CB",LCB,4,24,1000000,2026-12-31,18,1590,Brazil,Brazil,right,195,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.676,28,84,66,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,19.0,81,34,5.0,1.0,30,62,48,62,30,28.0,54.0,32,77,3,59,94,98,64,26,42,26,64,66,35,61
28,0.655652,0.570346,0.50032,0.381944,0.293023,0.275216,0.531617,0.502007,0.498495,0.174798,0.075,0.037975,0.325518,0.669493,Gustavo Martins,Grêmio,Grêmio,"RCB, LCB",RCB,4,22,3000000,2027-12-31,18,1479,Brazil,Brazil,right,191,77,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.669,29,84,65,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,21.5,21,27,42.0,65.5,32,32,31,28,68,65.5,76.0,51,74,75,67,50,22,61,61,63,66,19,22,9,39
29,1.0,1.0,0.42508,0.333333,0.383721,0.268716,0.272364,0.273111,0.021097,0.564498,0.4,0.025316,0.193564,0.669228,W. Kannemann,Grêmio,Grêmio,LCB,LCB,4,33,800000,2025-12-31,13,1124,Argentina,"Argentina, Italy",left,183,75,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.669,30,84,64,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,1.0,1,41,51.0,53.0,34,64,60,83,15,21.0,79.5,72,98,98,51,39,36,59,23,28,1,82,75,5,14
30,0.502609,0.433045,0.350207,0.229167,0.474419,0.244271,0.514826,0.422512,0.343259,0.89574,0.5833,0.56962,0.489033,0.668456,João Victor,Vasco da Gama,Vasco da Gama,"RCB, LCB, RB",RCB,4,26,5000000,2028-12-31,16,1352,Brazil,Brazil,right,187,80,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.668,31,84,63,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,39.0,43,57,70.5,39.0,42,34,38,50,2,8.0,4.0,29,53,48,32,16,53,50,59,54,40,97,90,95,65
31,0.417391,0.528914,0.302899,0.277778,0.206977,0.57509,0.387206,0.706471,0.297365,0.36181,0.437525,0.079114,0.466095,0.663358,Pedro Henrique,Red Bull Bragantino,Red Bull Bragantino,RCB,RCB,4,29,3500000,2026-12-31,19,1799,Brazil,Brazil,right,188,82,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.663,32,84,61,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,53.0,27,65,64.0,74.0,5,49,13,60,33,14.0,68.0,33,36,67,22,23,11,94,41,84,28,60,83,19,60
32,0.53913,0.614826,0.647006,0.25,0.427907,0.22172,0.628683,0.30913,0.831627,0.28742,0.225,0.170886,0.594837,0.656502,Diego Costa,Krasnodar,São Paulo,"RCB, LCB",RCB,4,25,3500000,2029-06-30,14,1007,Brazil,Brazil,right,184,73,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.657,33,84,60,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,33.0,14,10,68.0,44.5,48,24,52,4,46,43.5,52.5,16,60,83,88,19,47,42,71,38,95,45,48,37,80
33,0.810435,0.696744,0.850299,0.847222,0.548837,0.141535,0.136056,0.196607,0.291365,0.226214,0.14,0.03481,0.192821,0.645036,Rodrigo Ely,Grêmio,Grêmio,RCB,RCB,4,30,3000000,2025-12-31,18,1627,Brazil,"Brazil, Italy",right,191,91,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.645,34,84,59,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,7.0,9,2,2.0,31.0,64,77,69,61,57,56.0,77.0,73,91,89,97,97,63,23,8,17,27,32,33,8,13
34,0.794783,0.483652,0.614473,0.75,0.704651,0.245637,0.11863,0.224631,0.338643,0.10639,0.0,0.066456,0.237243,0.644016,Tobias Figueiredo,Criciúma,Criciúma,"LCB, CB",LCB,4,30,1500000,2026-12-31,19,1742,Portugal,Portugal,right,188,82,yes,BRA1,Testing,2024,Zagueiro Equilibrado,0.644,35,84,58,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,8.0,33,12,4.0,10.0,41,78,67,51,75,77.0,71.5,66,90,60,85,95,88,51,7,20,39,10,8,14,21
35,0.245217,0.329534,0.729334,0.215278,0.432558,0.465996,0.645087,0.66254,0.779931,0.073367,0.0,0.531646,0.50398,0.642427,J. Alonso,Atlético Mineiro,Atlético Mineiro,LCB,LCB,4,31,8000000,2025-12-31,9,859,Paraguay,Paraguay,left,185,83,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.642,36,84,57,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,75.0,54,3,75.0,43.0,11,18,18,6,78,77.0,7.5,27,10,35,96,10,48,86,78,78,92,7,8,91,67
36,0.485217,0.536331,0.373535,0.409722,0.255814,0.23804,0.385456,0.598656,0.369707,0.365063,0.246445,0.25,0.502634,0.641965,Neris,Vitória,Vitória,RCB,RCB,4,32,600000,2026-12-31,17,1369,Brazil,Brazil,right,190,88,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.642,37,84,55,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,44.0,24,53,36.5,69.5,45,50,24,47,32,40.0,39.0,28,47,71,36,56,17,46,40,71,44,61,52,53,66
37,0.674783,0.592693,0.500501,0.1875,0.032558,0.021182,0.292086,0.332874,0.336463,0.741017,0.6875,0.348101,0.397186,0.630792,Caio Vinícius,Vitória,Vitória,"RCB, LCMF",RCB,4,25,1500000,2024-12-31,10,657,Brazil,Brazil,right,187,80,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.631,38,84,54,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,18.0,16,26,79.0,81.0,81,60,49,53,6,5.0,23.0,44,78,80,69,5,3,3,28,41,36,92,94,72,47
38,0.333913,0.356703,0.39506,0.347222,0.293023,0.463504,0.615212,0.706265,0.338497,0.663596,0.482153,0.449367,0.526305,0.629678,Zé Ivaldo,Cruzeiro,Cruzeiro,RCB,RCB,4,27,3500000,2026-12-31,24,2344,Brazil,Brazil,right,185,78,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.63,39,84,53,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,67.5,49,47,48.0,65.5,12,25,14,52,11,13.0,12.0,24,19,41,44,42,22,85,70,83,38,86,84,85,71
39,0.316522,0.290001,0.351986,0.3125,0.539535,0.185512,0.7571,0.513601,0.728512,0.498709,0.374981,0.382911,0.423796,0.626205,A. Franco,São Paulo,São Paulo,LCB,LCB,4,28,3000000,2025-12-31,20,1783,Argentina,Argentina,right,183,77,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.626,40,84,52,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,70.0,58,55,55.0,32.0,53,10,30,7,20,26.0,19.0,37,16,30,34,34,61,36,88,64,91,76,69,77,55
40,0.681739,0.531949,0.289482,0.520833,0.790698,0.193129,0.306934,0.22257,0.272652,0.729491,0.433958,0.291139,0.291828,0.625331,Eduardo Santos,Red Bull Bragantino,Red Bull Bragantino,LCB,LCB,4,26,900000,2028-06-30,18,1561,Brazil,Brazil,right,196,90,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.625,41,84,51,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,17.0,25,67,18.5,7.0,52,59,68,65,7,16.0,29.0,57,79,70,20,77,91,38,29,19,22,91,80,65,32
41,0.766957,0.570184,0.468641,0.375,0.793023,0.09855,0.042061,0.100928,0.134809,0.292448,0.316683,0.066456,0.310649,0.62117,Luan Cândido,Red Bull Bragantino,Red Bull Bragantino,"LCB, LB",LCB,4,23,7000000,2026-12-31,23,2150,Brazil,Brazil,left,184,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.621,42,84,50,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,12.0,22,31,44.5,6.0,72,83,77,76,45,33.0,71.5,56,85,73,63,47,92,14,1,8,9,46,60,14,33
42,0.735652,0.483388,0.445291,0.611111,0.655814,0.204879,0.553745,0.287381,0.394548,0.128574,0.0,0.091772,0.129014,0.614957,Pedro Geromel,Grêmio,Grêmio,"RCB, LCB",RCB,4,39,200000,2024-12-31,9,614,Brazil,"Brazil, Italy",right,190,84,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.615,43,84,48,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,14.5,34,36,9.5,20.5,49,28,58,44,72,77.0,67.0,78,82,59,57,88,75,41,66,30,47,14,8,20,7
43,0.787826,0.700612,0.650493,0.576389,0.509302,0.0,0.231539,0.02672,0.461995,0.41033,0.0,0.129747,0.062471,0.589156,Rodrigo Sam,Juventude,Juventude,"LCB, RCB",LCB,4,29,50000,2025-12-31,12,870,Brazil,Brazil,right,187,86,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.589,44,84,47,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,10.0,8,9,12.0,34.0,84,65,82,33,26,77.0,62.0,83,88,90,89,85,59,0,22,2,60,69,8,26,1
44,0.575652,0.574598,0.5901,0.5,0.204651,0.458357,0.211801,0.401946,0.191354,0.113337,0.1125,0.028481,0.221412,0.572487,Walisson Maia,Criciúma,Criciúma,"LCB, RCB",LCB,4,33,125000,2024-12-31,15,1003,Brazil,Brazil,right,187,81,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.572,45,84,46,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,28.5,20,18,22.0,75.0,13,67,43,71,73,61.5,78.0,68,66,76,78,73,10,84,20,48,15,13,26,7,19
45,0.293913,0.039872,0.465378,0.458333,0.423256,0.456884,0.457661,0.561083,0.476128,0.370107,0.390625,0.278481,0.419185,0.567827,Wagner Leonardo,Vitória,Vitória,LCB,LCB,4,25,1500000,2025-12-31,29,2858,Brazil,Brazil,left,186,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.568,46,84,45,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,72.0,83,32,27.0,46.0,14,40,26,31,31,22.0,32.0,39,14,1,61,67,45,83,52,69,63,63,73,61,53
46,0.94087,0.487152,0.709324,1.0,0.665116,0.137625,0.0,0.084848,0.096619,0.041416,0.0,0.0,0.0,0.556439,Natã,Grêmio,Grêmio,"LCB, RCB",LCB,4,23,0,,11,563,Brazil,Brazil,right,182,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.556,47,84,44,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,3.0,32,7,1.0,18.0,66,84,79,81,81,77.0,83.0,84,96,61,91,98,78,21,0,5,3,3,8,1,0
47,0.349565,0.261345,0.504754,0.541667,0.483721,0.133099,0.632851,0.375029,0.678021,0.327574,0.32375,0.626582,0.470129,0.547538,João Marcelo,Cruzeiro,Cruzeiro,"LCB, RCB",LCB,4,24,1500000,2028-12-31,25,2414,Brazil,Brazil,right,190,84,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.548,48,84,42,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,64.0,63,25,15.5,38.0,67,23,45,10,41,31.0,2.0,31,23,25,70,81,54,20,72,46,88,51,63,97,63
48,0.509565,0.357504,0.389022,0.284722,0.655814,0.079877,0.402081,0.30709,0.335242,0.235594,0.384375,0.193038,0.353009,0.542738,F. Torres,Corinthians,Corinthians,"RCB, LCB",RCB,4,27,5000000,2027-12-31,20,1771,Ecuador,Ecuador,right,187,78,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.543,49,84,41,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,38.0,48,49,61.5,20.5,74,48,53,54,55,23.0,48.0,47,54,42,41,26,75,11,42,36,35,34,72,42,44
49,0.12,0.130856,0.345854,0.201389,0.009302,0.657778,0.726973,0.797554,0.367415,0.248439,0.18125,0.243671,0.675224,0.537327,Alan Empereur,Cuiabá,Cuiabá,LCB,LCB,4,30,750000,2024-12-31,26,2465,Brazil,"Brazil, Italy",left,186,82,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.537,50,84,40,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,81.0,78,59,78.0,82.0,2,12,10,48,52,50.0,40.0,10,3,7,29,7,2,97,85,88,42,38,40,52,88
50,0.126957,0.143406,0.178864,0.270833,0.365116,0.290452,0.739433,0.816238,0.61943,0.220153,0.05625,0.136076,0.678411,0.516324,Fabricio Bruno,Flamengo,Flamengo,RCB,RCB,4,28,6000000,2028-12-31,22,2089,Brazil,Brazil,right,192,90,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.516,51,84,39,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,80.0,76,78,65.5,55.0,26,11,9,19,58,67.0,60.0,9,4,9,7,22,34,69,86,89,77,30,20,28,89
51,0.41913,0.335455,0.245237,0.506944,0.411628,0.398682,0.561927,0.374432,0.409115,0.41737,0.6125,0.272152,0.31936,0.502727,Lucas Freitas,Juventude,Juventude,"LCB, LB",LCB,4,23,450000,2025-12-31,9,735,Brazil,"Brazil, Portugal",left,184,76,yes,BRA1,Testing,2024,Zagueiro Equilibrado,0.503,52,84,38,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,52.0,53,72,21.0,49.0,19,27,46,40,24,7.0,34.5,53,38,36,14,75,41,77,67,45,52,71,91,58,36
52,0.565217,0.475471,0.425163,0.298611,0.295349,0.240276,0.182279,0.35863,0.0,0.518075,0.43125,0.14557,0.263357,0.498733,E. Brítez,Fortaleza,Fortaleza,"RCB, RB",RCB,4,32,800000,2025-12-31,24,2327,Argentina,Argentina,right,178,75,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.499,53,84,36,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,30.0,36,40,57.5,64.0,44,75,47,84,18,17.0,56.5,61,64,57,52,31,23,47,10,44,0,78,79,32,27
53,0.384348,0.392883,0.458882,0.243056,0.497674,0.114047,0.365751,0.267058,0.692491,0.685522,0.498248,0.446203,0.48334,0.491439,R. Battaglia,Atlético Mineiro,Atlético Mineiro,"CB, LCMF, RCB",CB,4,33,1200000,2025-12-31,21,2048,Argentina,"Argentina, Italy",right,187,78,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.491,54,84,35,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,58.0,47,33,69.0,36.0,70,53,61,9,8,12.0,13.0,30,30,44,60,17,57,16,36,27,89,90,85,84,64
54,0.434783,0.266937,0.309159,0.208333,0.623256,0.005263,0.273812,0.31425,0.790764,0.213351,0.075,0.594937,0.547429,0.49088,Fernando,Internacional,Internacional,"LCB, RDMF",LCB,4,37,2000000,2025-12-31,19,1488,Brazil,"Brazil, Portugal",right,183,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.491,55,84,34,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,50.0,62,63,76.5,24.0,83,63,50,5,60,65.5,3.0,21,40,26,25,8,71,1,25,40,94,28,22,96,75
55,0.38087,0.404686,0.156406,0.375,0.267442,0.483546,0.512156,0.56604,0.205339,0.238988,0.241076,0.205696,0.347491,0.484833,Léo,Vasco da Gama,Vasco da Gama,LCB,LCB,4,28,3000000,2025-12-31,23,2342,Brazil,Brazil,left,183,76,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.485,56,84,33,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,59.0,46,81,44.5,67.0,10,35,25,70,54,42.0,44.5,48,29,45,3,47,20,88,58,70,16,35,50,47,42
56,0.128696,0.253037,0.235996,0.298611,0.062791,0.26113,0.5905,0.827857,0.278667,0.390081,0.402306,0.405063,0.991014,0.48101,Léo Ortiz,Flamengo,Flamengo,"RCB, RDMF, RCMF",RCB,4,28,8000000,2028-12-31,21,1684,Brazil,Brazil,right,185,82,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.481,57,84,32,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,79.0,67,75,57.5,80.0,37,26,8,64,28,20.0,17.0,3,5,20,10,31,4,55,69,90,23,66,76,79,96
57,0.389565,0.201709,0.397025,0.569444,0.348837,0.525911,0.337415,0.498791,0.429427,0.0,0.0,0.015823,0.437485,0.471512,Thiago Heleno,Athletico Paranaense,Athletico Paranaense,"LCB, CB, RCB",LCB,4,36,400000,2024-12-31,19,1861,Brazil,Brazil,right,185,84,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.472,58,84,30,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,57.0,71,46,13.5,58.0,8,56,32,37,84,77.0,81.0,34,32,15,45,83,30,90,33,61,55,0,8,3,59
58,0.556522,0.530558,0.408252,0.430556,0.34186,0.145533,0.344993,0.243258,0.26809,0.149298,0.0,0.063291,0.251281,0.456118,Marllon,Cuiabá,Cuiabá,"RCB, CB",RCB,4,32,500000,2024-12-31,28,2752,Brazil,Brazil,right,186,75,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.456,59,84,29,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,32.0,26,44,30.5,59.0,63,55,66,66,70,77.0,73.0,62,61,69,47,63,29,25,34,21,21,16,8,13,26
59,0.36,0.25854,0.439715,0.388889,0.374419,0.156057,0.449863,0.437091,0.326539,0.345448,0.346163,0.28481,0.42896,0.451623,Kaique Rocha,Athletico Paranaense,Athletico Paranaense,RCB,RCB,4,23,3000000,2026-12-31,27,2588,Brazil,Brazil,right,195,87,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.452,60,84,28,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,62.0,66,38,40.5,54.0,59,43,37,57,36,29.0,31.0,36,26,21,54,51,35,29,48,55,32,57,65,63,57
60,0.045217,0.0,0.346514,0.284722,0.25814,0.055376,0.481285,0.603065,0.559797,0.319743,0.14544,1.0,0.731644,0.4515,David Luiz,Flamengo,Flamengo,"LCB, RCB",LCB,4,37,400000,2024-12-31,18,1539,Brazil,"Brazil, Portugal",right,189,84,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.452,61,84,27,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,83.0,84,58,61.5,68.0,77,38,23,24,43,55.0,1.0,6,1,0,30,26,19,8,54,72,71,48,34,98,92
61,0.493913,0.139429,0.194124,0.395833,0.702326,0.278189,0.669257,0.27608,0.431056,0.231027,0.1375,0.0,0.155115,0.436573,Thiago Silva,Fluminense,Fluminense,"RCB, LCB",RCB,4,39,1000000,2026-06-30,8,796,Brazil,"Brazil, France",right,181,79,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.437,62,84,26,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,42.5,77,77,39.0,11.0,31,15,59,36,56,57.0,83.0,76,49,8,8,53,86,63,82,29,57,33,32,1,9
62,0.168696,0.233994,0.43134,0.152778,0.246512,0.274412,0.346674,0.455128,0.669797,0.28369,0.22,0.531646,0.600433,0.401088,Vitão,Internacional,Internacional,"RCB, LCB",RCB,4,24,8000000,2026-12-31,22,2037,Brazil,Brazil,right,185,78,no,BRA1,Testing,2024,Zagueiro Equilibrado,0.401,63,84,25,0.497702,0.42104,0.42987,0.39666,0.459164,0.2642,0.452313,0.43236,0.422159,0.348921,0.265761,0.251959,0.413769,78.0,68,39,80.0,71.0,33,54,35,11,47,45.0,7.5,15,7,19,53,4,15,60,35,58,86,44,46,91,82
